year,imdb,title,test,clean_test,binary,code,decade code,average_sentiment
2008,tt1034303,Defiance,ok,ok,PASS,2008PASS,2.0,0.350524
2008,tt0832266,"Definitely, Maybe",ok,ok,PASS,2008PASS,2.0,0.9633800000000000
2008,tt0483607,Doomsday,ok,ok,PASS,2008PASS,2.0,0.18119600000000000
2008,tt0918927,Doubt,ok,ok,PASS,2008PASS,2.0,0.24467916666666700
2008,tt1059786,Eagle Eye,notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.4811960000000000
2008,tt0808244,Easy Virtue,ok,ok,PASS,2008PASS,2.0,0.7190080000000000
2008,tt1129423,Fireproof,men,men,FAIL,2008FAIL,2.0,0.8340160000000000
2008,tt0486321,Fly Me to the Moon,nowomen,nowomen,FAIL,2008FAIL,2.0,0.590972
2008,tt0800039,Forgetting Sarah Marshall,ok,ok,PASS,2008PASS,2.0,0.858504
2008,tt0369436,Four Christmases,ok,ok,PASS,2008PASS,2.0,0.6411080000000000
2008,tt0870111,Frost/Nixon,notalk,notalk,FAIL,2008FAIL,2.0,0.923536
2008,tt0978759,Frozen River,ok,ok,PASS,2008PASS,2.0,0.23189600000000000
2008,tt0876563,Gake no ue no Ponyo,ok,ok,PASS,2008PASS,2.0,0.957368
2008,tt0995039,Ghost Town,notalk,notalk,FAIL,2008FAIL,2.0,0.7912960000000000
2008,tt1205489,Gran Torino,men-disagree,men,FAIL,2008FAIL,2.0,0.5363200000000000
2008,tt1104733,Hamlet 2,ok,ok,PASS,2008PASS,2.0,0.7721440000000000
2008,tt0448157,Hancock,nowomen,nowomen,FAIL,2008FAIL,2.0,0.780304
2008,tt1227929,Herb &amp; Dorothy,ok,ok,PASS,2008PASS,2.0,0.9656666666666670
2008,tt0962726,High School Musical 3: Senior Year,ok,ok,PASS,2008PASS,2.0,0.45266400000000000
2008,tt0465502,Igor,men,men,FAIL,2008FAIL,2.0,0.4708000000000000
2008,tt0780536,In Bruges,notalk,notalk,FAIL,2008FAIL,2.0,0.542352
2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,notalk,notalk,FAIL,2008FAIL,2.0,0.6337440000000000
2008,tt0494238,Inkheart,ok,ok,PASS,2008PASS,2.0,0.7073520000000000
2008,tt0371746,Iron Man,men-disagree,men,FAIL,2008FAIL,2.0,0.8502880000000000
2008,tt0373051,Journey to the Center of the Earth,notalk,notalk,FAIL,2008FAIL,2.0,0.729208
2008,tt0489099,Jumper,notalk,notalk,FAIL,2008FAIL,2.0,0.523472
2008,tt0441773,Kung Fu Panda,notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.5560400000000000
2008,tt1139797,L&aring;t den r&auml;tte komma in (Let the Right One In),notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.3983480000000000
2008,tt0866439,Made of Honor,men,men,FAIL,2008FAIL,2.0,0.9016960000000000
2008,tt0467197,Max Payne,ok,ok,PASS,2008PASS,2.0,0.26298800000000000
2008,tt0765476,Meet Dave,notalk,notalk,FAIL,2008FAIL,2.0,0.5016640000000000
2008,tt1013753,Milk,notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.8403680000000000
2008,tt1046997,Miracle at St. Anna,men,men,FAIL,2008FAIL,2.0,0.05060400000000000
2008,tt0981227,Nick and Norah&#39;s Infinite Playlist,ok,ok,PASS,2008PASS,2.0,0.950756
2008,tt0410377,Nim&#39;s Island,ok,ok,PASS,2008PASS,2.0,0.8890000000000000
2008,tt0910936,Pineapple Express,men,men,FAIL,2008FAIL,2.0,0.7115320000000000
2008,tt1226681,Pontypool,nowomen-disagree,nowomen,FAIL,2008FAIL,2.0,0.220176
2008,tt0368563,Possession,ok,ok,PASS,2008PASS,2.0,0.41930800000000000
2008,tt0926129,Prom Night,ok,ok,PASS,2008PASS,2.0,-0.505832
2008,tt0830515,Quantum of Solace,notalk,notalk,FAIL,2008FAIL,2.0,0.08810400000000000
2008,tt1082868,Quarantine,ok,ok,PASS,2008PASS,2.0,-0.02965600000000000
2008,tt1084950,Rachel Getting Married,ok,ok,PASS,2008PASS,2.0,0.2645280000000000
2008,tt0959337,Revolutionary Road,ok,ok,PASS,2008PASS,2.0,0.6645600000000000
2008,tt1032755,RocknRolla,notalk,notalk,FAIL,2008FAIL,2.0,0.9382480000000000
2008,tt0814314,Seven Pounds,ok,ok,PASS,2008PASS,2.0,0.609852
2008,tt1000774,Sex and the City,ok,ok,PASS,2008PASS,2.0,0.653616
2008,tt1010048,Slumdog Millionaire,notalk,notalk,FAIL,2008FAIL,2.0,0.8753320000000000
2008,tt0811080,Speed Racer,ok,ok,PASS,2008PASS,2.0,0.654412
2008,tt0942903,Stargate: The Ark of Truth,dubious-disagree,dubious,FAIL,2008FAIL,2.0,0.5821600000000000
2008,tt0838283,Step Brothers,notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.8178640000000000
2008,tt0862846,Sunshine Cleaning,ok,ok,PASS,2008PASS,2.0,0.8269080000000000
2008,tt0383028,"Synecdoche, New York",dubious,dubious,FAIL,2008FAIL,2.0,0.851392
2008,tt0936501,Taken,ok,ok,PASS,2008PASS,2.0,0.276588
2008,tt0200465,The Bank Job,ok,ok,PASS,2008PASS,2.0,0.7728360000000000
2008,tt0844286,The Brothers Bloom,dubious,dubious,FAIL,2008FAIL,2.0,0.8672120000000000
2008,tt0499448,The Chronicles of Narnia: Prince Caspian,ok,ok,PASS,2008PASS,2.0,0.30901200000000000
2008,tt0421715,The Curious Case of Benjamin Button,dubious-disagree,dubious,FAIL,2008FAIL,2.0,0.9675880000000000
2008,tt0468569,The Dark Knight,dubious-disagree,dubious,FAIL,2008FAIL,2.0,0.9219520000000000
2008,tt0970416,The Day the Earth Stood Still,ok,ok,PASS,2008PASS,2.0,0.09967200000000000
2008,tt0406759,The Eye,ok,ok,PASS,2008PASS,2.0,8.79999999999859E-05
2008,tt0865556,The Forbidden Kingdom,notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.6998320000000000
2008,tt0852713,The House Bunny,ok,ok,PASS,2008PASS,2.0,0.7628200000000000
2008,tt0887912,The Hurt Locker,notalk-disagree,notalk,FAIL,2008FAIL,2.0,-0.12621200000000000
2008,tt0800080,The Incredible Hulk,notalk,notalk,FAIL,2008FAIL,2.0,0.627564
2008,tt0981072,The Lucky Ones,ok,ok,PASS,2008PASS,2.0,0.7490120000000000
2008,tt0467200,The Other Boleyn Girl,ok,ok,PASS,2008PASS,2.0,0.7584280000000000
2008,tt0976051,The Reader,notalk,notalk,FAIL,2008FAIL,2.0,0.5969680000000000
2008,tt0416212,The Secret Life of Bees,ok,ok,PASS,2008PASS,2.0,0.636696
2008,tt1018785,The Sisterhood of the Traveling Pants 2,ok,ok,PASS,2008PASS,2.0,0.5836680000000000
2008,tt0482606,The Strangers,dubious-disagree,dubious,FAIL,2008FAIL,2.0,-0.41137200000000000
2008,tt420238,The Tale of Despereaux,ok,ok,PASS,2008PASS,2.0,
2008,tt0430770,The Women,ok,ok,PASS,2008PASS,2.0,0.476408
2008,tt1125849,The Wrestler,notalk,notalk,FAIL,2008FAIL,2.0,0.572252
2008,tt0882978,Three Kingdoms: Resurrection of the Dragon,notalk,notalk,FAIL,2008FAIL,2.0,0.416536
2008,tt0800241,Transsiberian,ok,ok,PASS,2008PASS,2.0,0.36518800000000000
2008,tt0942385,Tropic Thunder,nowomen,nowomen,FAIL,2008FAIL,2.0,0.8635560000000000
2008,tt1099212,Twilight,ok-disagree,ok,PASS,2008PASS,2.0,0.7444480000000000
2008,tt0985699,Valkyrie,notalk,notalk,FAIL,2008FAIL,2.0,0.36887916666666700
2008,tt0497465,Vicky Cristina Barcelona,ok,ok,PASS,2008PASS,2.0,0.835828
2008,tt0910970,WALL-E,notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.8780280000000000
2008,tt1185616,Waltz with Bashir,nowomen,nowomen,FAIL,2008FAIL,2.0,-0.14925833333333300
2008,tt0493464,Wanted,notalk,notalk,FAIL,2008FAIL,2.0,0.5458040000000000
2008,tt0494652,"Welcome Home, Roscoe Jenkins",dubious,dubious,FAIL,2008FAIL,2.0,0.7363920000000000
2008,tt1152850,Wendy and Lucy,ok,ok,PASS,2008PASS,2.0,0.6822320000000000
2008,tt1033643,What Happens In Vegas,ok,ok,PASS,2008PASS,2.0,0.9663720000000000
2008,tt1068680,Yes Man,notalk-disagree,notalk,FAIL,2008FAIL,2.0,0.9714120000000000
2007,tt1038988,[Rec],ok,ok,PASS,2007PASS,2.0,0.15486
2007,tt0450385,1408,ok,ok,PASS,2007PASS,2.0,-0.159744
2007,tt0463854,28 Weeks Later,ok,ok,PASS,2007PASS,2.0,-0.10546000000000000
2007,tt0381849,3:10 to Yuma,nowomen,nowomen,FAIL,2007FAIL,2.0,0.5811
2007,tt0389722,30 Days of Night,men,men,FAIL,2007FAIL,2.0,0.04314400000000000
2007,tt0411061,88 Minutes,notalk,notalk,FAIL,2007FAIL,2.0,0.04333200000000000
2007,tt0445922,Across the Universe,ok,ok,PASS,2007PASS,2.0,0.7372960000000000
2007,tt0783233,Atonement,ok,ok,PASS,2007PASS,2.0,0.6842760000000000
2007,tt0416508,Becoming Jane,ok,ok,PASS,2007PASS,2.0,0.9144160000000000
2007,tt0442933,Beowulf,ok,ok,PASS,2007PASS,2.0,0.49826400000000000
2007,tt0445934,Blades of Glory,ok,ok,PASS,2007PASS,2.0,0.862124
2007,tt0398808,Bridge to Terabithia,ok,ok,PASS,2007PASS,2.0,0.5665760000000000
2007,tt0283503,Brooklyn Rules,ok,ok,PASS,2007PASS,2.0,0.6414320000000000
2007,tt0423977,Charlie Bartlett,men,men,FAIL,2007FAIL,2.0,0.8707440000000000
2007,tt0472062,Charlie Wilson&#39;s War,ok,ok,PASS,2007PASS,2.0,0.450644
2007,tt0795368,Death at a Funeral,ok-disagree,ok,PASS,2007PASS,2.0,0.550748
2007,tt0848557,Diary of the Dead,ok,ok,PASS,2007PASS,2.0,-0.30217600000000000
2007,tt0486822,Disturbia,ok-disagree,ok,PASS,2007PASS,2.0,0.5816583333333330
2007,tt0765443,Eastern Promises,ok,ok,PASS,2007PASS,2.0,0.346972
2007,tt0461770,Enchanted,ok,ok,PASS,2007PASS,2.0,0.885632
2007,tt0486576,Fantastic Four: Rise of the Silver Surfer,dubious,dubious,FAIL,2007FAIL,2.0,0.7056040000000000
2007,tt0452623,Gone Baby Gone,ok,ok,PASS,2007PASS,2.0,0.7518120000000000
2007,tt0427327,Hairspray,ok,ok,PASS,2007PASS,2.0,0.8100440000000000
2007,tt0373883,Halloween,ok,ok,PASS,2007PASS,2.0,-0.07384400000000000
2007,tt0367959,Hannibal Rising,notalk,notalk,FAIL,2007FAIL,2.0,0.037256000000000000
2007,tt0373889,Harry Potter and the Order of the Phoenix,ok-disagree,ok,PASS,2007PASS,2.0,0.7732920000000000
2007,tt0465494,Hitman,nowomen-disagree,nowomen,FAIL,2007FAIL,2.0,0.34829200000000000
2007,tt0498353,Hostel: Part II,ok,ok,PASS,2007PASS,2.0,-0.17814800000000000
2007,tt0425112,Hot Fuzz,notalk-disagree,notalk,FAIL,2007FAIL,2.0,0.896524
2007,tt0787475,Hot Rod,notalk,notalk,FAIL,2007FAIL,2.0,0.678416
2007,tt0480249,I Am Legend,ok-disagree,ok,PASS,2007PASS,2.0,0.338892
2007,tt0758758,Into the Wild,notalk,notalk,FAIL,2007FAIL,2.0,0.5438040000000000
2007,tt0467406,Juno,ok,ok,PASS,2007PASS,2.0,0.936948
2007,tt0478311,Knocked Up,ok-disagree,ok,PASS,2007PASS,2.0,0.8796240000000000
2007,tt0805564,Lars and the real Girl,ok,ok,PASS,2007PASS,2.0,0.857684
2007,tt0337978,Live Free or Die Hard,notalk,notalk,FAIL,2007FAIL,2.0,0.36650800000000000
2007,tt0465538,Michael Clayton,men-disagree,men,FAIL,2007FAIL,2.0,0.42272400000000000
2007,tt0758766,Music and Lyrics,men,men,FAIL,2007FAIL,2.0,0.9189800000000000
2007,tt0477348,No Country for Old Men,dubious,dubious,FAIL,2007FAIL,2.0,0.125092
2007,tt0481141,No Reservations,ok,ok,PASS,2007PASS,2.0,0.8986440000000000
2007,tt1179904,Paranormal Activity,dubious,dubious,FAIL,2007FAIL,2.0,0.055580000000000000
2007,tt0808417,Persepolis,ok,ok,PASS,2007PASS,2.0,0.7068160000000000
2007,tt0449088,Pirates of the Caribbean: At World&#39;s End,ok,ok,PASS,2007PASS,2.0,0.8406480000000000
2007,tt0477071,Premonition,ok,ok,PASS,2007PASS,2.0,0.144748
2007,tt0382932,Ratatouille,nowomen-disagree,nowomen,FAIL,2007FAIL,2.0,0.815096
2007,tt0432021,Resident Evil: Extinction,ok,ok,PASS,2007PASS,2.0,-0.09182800000000000
2007,tt00293564,Rush Hour 3,notalk,notalk,FAIL,2007FAIL,2.0,0.58928
2007,tt0822854,Shooter,notalk-disagree,notalk,FAIL,2007FAIL,2.0,0.514432
2007,tt0413267,Shrek the Third,ok-disagree,ok,PASS,2007PASS,2.0,0.6934600000000000
2007,tt0964587,St. Trinian&#39;s,ok,ok,PASS,2007PASS,2.0,0.7487600000000000
2007,tt0486655,Stardust,ok,ok,PASS,2007PASS,2.0,0.9573080000000000
2007,tt0448134,Sunshine,notalk-disagree,notalk,FAIL,2007FAIL,2.0,0.32333200000000000
2007,tt0829482,Superbad,notalk-disagree,notalk,FAIL,2007FAIL,2.0,0.8272840000000000
2007,tt0815244,Sydney White,ok,ok,PASS,2007PASS,2.0,0.636852
2007,tt0780622,Teeth,dubious-disagree,dubious,FAIL,2007FAIL,2.0,-0.004459999999999990
2007,tt0825232,The Bucket List,notalk,notalk,FAIL,2007FAIL,2.0,0.8320000000000000
2007,tt0385752,The Golden Compass,ok,ok,PASS,2007PASS,2.0,0.60128
2007,tt0419887,The Kite Runner,nowomen,nowomen,FAIL,2007FAIL,2.0,0.7129080000000000
2007,tt0756683,The Man from Earth,notalk,notalk,FAIL,2007FAIL,2.0,0.7951280000000000
2007,tt0425430,The Messengers,ok,ok,PASS,2007PASS,2.0,0.03844400000000000
2007,tt0884328,The Mist,ok,ok,PASS,2007PASS,2.0,-0.05022000000000000
2007,tt0481369,The Number 23,notalk,notalk,FAIL,2007FAIL,2.0,0.399716
2007,tt0775529,The Savages,ok,ok,PASS,2007PASS,2.0,0.5467160000000000
2007,tt0780607,The Signal,men,men,FAIL,2007FAIL,2.0,0.11258000000000000
2007,tt0462538,The Simpsons Movie,ok,ok,PASS,2007PASS,2.0,0.653288
2007,tt0857191,The Visitor,dubious,dubious,FAIL,2007FAIL,2.0,0.7276840000000000
2007,tt0469494,There Will Be Blood,nowomen-disagree,nowomen,FAIL,2007FAIL,2.0,0.49690000000000000
2007,tt0453556,TMNT,notalk-disagree,notalk,FAIL,2007FAIL,2.0,0.65522
2007,tt0418279,Transformers,notalk-disagree,notalk,FAIL,2007FAIL,2.0,0.706248
2007,tt0861739,Tropa de Elite,ok-disagree,ok,PASS,2007PASS,2.0,-0.1136
2007,tt0473308,Waitress,ok,ok,PASS,2007PASS,2.0,0.7183520000000000
2007,tt0498399,We Own the Night,nowomen,nowomen,FAIL,2007FAIL,2.0,0.7213960000000000
2007,tt0496436,White Noise 2: The Light,notalk,notalk,FAIL,2007FAIL,2.0,0.21806000000000000
2006,tt0416449,300,nowomen-disagree,nowomen,FAIL,2006FAIL,2.0,0.6738640000000000
2006,tt0405296,A Scanner Darkly,notalk,notalk,FAIL,2006FAIL,2.0,0.6339520000000000
2006,tt0437800,Akeelah and the Bee,ok,ok,PASS,2006PASS,2.0,0.9171320000000000
2006,tt0429591,Aquamarine,ok,ok,PASS,2006PASS,2.0,0.8196360000000000
2006,tt0416496,Bandidas,ok,ok,PASS,2006PASS,2.0,0.6858280000000000
2006,tt0454082,Black Christmas,ok,ok,PASS,2006PASS,2.0,-0.371048
2006,tt0450259,Blood Diamond,notalk,notalk,FAIL,2006FAIL,2.0,0.47426000000000000
2006,tt0479647,"Bon Cop, Bad Cop",notalk,notalk,FAIL,2006FAIL,2.0,0.38860800000000000
2006,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,notalk,notalk,FAIL,2006FAIL,2.0,0.16468333333333300
2006,tt0470705,Bug,ok,ok,PASS,2006PASS,2.0,0.15128800000000000
2006,tt0317219,Cars,notalk-disagree,notalk,FAIL,2006FAIL,2.0,0.9234280000000000
2006,tt0381061,Casino Royale,notalk,notalk,FAIL,2006FAIL,2.0,0.6474200000000000
2006,tt0206634,Children of Men,ok,ok,PASS,2006PASS,2.0,0.5416440000000000
2006,tt0424345,Clerks II,dubious,dubious,FAIL,2006FAIL,2.0,0.8222440000000000
2006,tt0479884,Crank,nowomen,nowomen,FAIL,2006FAIL,2.0,0.46689600000000000
2006,tt0405094,Das Leben Der Anderen,nowomen-disagree,nowomen,FAIL,2006FAIL,2.0,0.7518240000000000
2006,tt0398913,DOA: Dead or Alive,ok,ok,PASS,2006PASS,2.0,0.212468
2006,tt0457430,El laberinto del fauno (Pan's Labyrinth),ok-disagree,ok,PASS,2006PASS,2.0,0.3714280000000000
2006,tt0449010,Eragon,notalk,notalk,FAIL,2006FAIL,2.0,0.40915200000000000
2006,tt0457572,Fido,men,men,FAIL,2006FAIL,2.0,0.5312320000000000
2006,tt0414982,Final Destination 3,ok,ok,PASS,2006PASS,2.0,0.09240400000000000
2006,tt0424095,Flushed Away,nowomen,nowomen,FAIL,2006FAIL,2.0,0.8607160000000000
2006,tt0470765,For Your Consideration,ok,ok,PASS,2006PASS,2.0,0.768968
2006,tt0436331,Friends with Money,ok,ok,PASS,2006PASS,2.0,0.940728
2006,tt0438097,Ice Age: The Meltdown,notalk,notalk,FAIL,2006FAIL,2.0,0.896344
2006,tt0417225,Idlewild,ok,ok,PASS,2006PASS,2.0,0.7542000000000000
2006,tt0454848,Inside Man,dubious-disagree,dubious,FAIL,2006FAIL,2.0,0.645268
2006,tt0493430,Jackass Number Two,notalk,notalk,FAIL,2006FAIL,2.0,0.3724160000000000
2006,tt0452637,Lady in the Water,men,men,FAIL,2006FAIL,2.0,0.613904
2006,tt0408985,Last Holiday,ok,ok,PASS,2006PASS,2.0,0.9242080000000000
2006,tt0498380,Letters from Iwo Jima,notalk,notalk,FAIL,2006FAIL,2.0,-0.4608
2006,tt0404203,Little Children,ok,ok,PASS,2006PASS,2.0,0.658732
2006,tt0449059,Little Miss Sunshine,ok,ok,PASS,2006PASS,2.0,0.7317760000000000
2006,tt0490166,London To Brighton,ok,ok,PASS,2006PASS,2.0,0.5211400000000000
2006,tt0425210,Lucky Number Slevin,notalk-disagree,notalk,FAIL,2006FAIL,2.0,0.707004
2006,tt0483726,Man of the Year,notalk,notalk,FAIL,2006FAIL,2.0,0.718396
2006,tt0422720,Marie Antoinette,ok,ok,PASS,2006PASS,2.0,0.7829400000000000
2006,tt0482546,Miss Potter,ok,ok,PASS,2006PASS,2.0,0.8002120000000000
2006,tt0385880,Monster House,ok,ok,PASS,2006PASS,2.0,0.6375080000000000
2006,tt0457510,Nacho Libre,nowomen-disagree,nowomen,FAIL,2006FAIL,2.0,0.6062640000000000
2006,tt0477347,Night at the Museum,ok,ok,PASS,2006PASS,2.0,0.90102
2006,tt0465551,Notes on a Scandal,ok,ok,PASS,2006PASS,2.0,0.512516
2006,tt0907657,Once,men,men,FAIL,2006FAIL,2.0,0.9512000000000000
2006,tt0400717,Open Season,notalk,notalk,FAIL,2006FAIL,2.0,0.62038
2006,tt0401711,Paris je t&#39;aime,dubious,dubious,FAIL,2006FAIL,2.0,0.9059960000000000
2006,tt0396171,Perfume: The Story of a Murderer,ok,ok,PASS,2006PASS,2.0,0.4333440000000000
2006,tt0383574,Pirates of the Caribbean: Dead Man&#39;s Chest,men-disagree,men,FAIL,2006FAIL,2.0,0.8477200000000000
2006,tt0409182,Poseidon,men,men,FAIL,2006FAIL,2.0,0.48936400000000000
2006,tt0451176,Quinceanera,ok,ok,PASS,2006PASS,2.0,0.768528
2006,tt0405508,Rang De Basanti,ok,ok,PASS,2006PASS,2.0,0.7327000000000000
2006,tt0439289,Running with Scissors,ok,ok,PASS,2006PASS,2.0,0.404384
2006,tt0454945,She&#39;s the Man,men-disagree,men,FAIL,2006FAIL,2.0,0.805336
2006,tt0423169,Sherrybaby,dubious,dubious,FAIL,2006FAIL,2.0,0.438836
2006,tt0367027,Shortbus,ok,ok,PASS,2006PASS,2.0,0.6385880000000000
2006,tt0384537,Silent Hill,ok,ok,PASS,2006PASS,2.0,0.15362800000000000
2006,tt0439815,Slither,ok,ok,PASS,2006PASS,2.0,0.5800360000000000
2006,tt0475394,Smokin&#39; Aces,dubious-disagree,dubious,FAIL,2006FAIL,2.0,0.447148
2006,tt0417148,Snakes on a Plane,ok,ok,PASS,2006PASS,2.0,0.47587600000000000
2006,tt0405336,Southland Tales,ok,ok,PASS,2006PASS,2.0,0.4079360000000000
2006,tt0430634,Stick It,ok,ok,PASS,2006PASS,2.0,0.8050400000000000
2006,tt0420223,Stranger Than Fiction,ok,ok,PASS,2006PASS,2.0,0.8066
2006,tt0348150,Superman Returns,notalk,notalk,FAIL,2006FAIL,2.0,0.6513
2006,tt0446046,Take the Lead,ok,ok,PASS,2006PASS,2.0,0.863356
2006,tt0429589,The Ant Bully,men,men,FAIL,2006FAIL,2.0,0.433724
2006,tt0452594,The Break Up,notalk,notalk,FAIL,2006FAIL,2.0,0.755428
2006,tt0382625,The Da Vinci Code,notalk,notalk,FAIL,2006FAIL,2.0,0.830604
2006,tt0783238,The Dead Girl,ok,ok,PASS,2006PASS,2.0,-0.10918000000000000
2006,tt0407887,The Departed,notalk,notalk,FAIL,2006FAIL,2.0,0.7710920000000000
2006,tt0458352,The Devil Wears Prada,ok,ok,PASS,2006PASS,2.0,0.738888
2006,tt0414993,The Fountain,dubious,dubious,FAIL,2006FAIL,2.0,0.74942
2006,tt0433386,The Grudge 2,ok,ok,PASS,2006PASS,2.0,-0.06666800000000000
2006,tt0464049,The History Boys,notalk,notalk,FAIL,2006FAIL,2.0,0.49959600000000000
2006,tt0457939,The Holiday,ok-disagree,ok,PASS,2006PASS,2.0,0.8654520000000000
2006,tt0468492,The Host,ok,ok,PASS,2006PASS,2.0,0.5864560000000000
2006,tt0443543,The Illusionist,nowomen,nowomen,FAIL,2006FAIL,2.0,0.907808
2006,tt0410297,The Lake House,dubious,dubious,FAIL,2006FAIL,2.0,0.8836520000000000
2006,tt0446755,The Painted Veil,dubious,dubious,FAIL,2006FAIL,2.0,0.950492
2006,tt0482571,The Prestige,notalk,notalk,FAIL,2006FAIL,2.0,0.803988
2006,tt0454921,The Pursuit of Happyness,nowomen-disagree,nowomen,FAIL,2006FAIL,2.0,0.7138541666666670
2006,tt0436697,The Queen,dubious-disagree,dubious,FAIL,2006FAIL,2.0,0.6676960000000000
2006,tt0460989,The Wind That Shakes the Barley,notalk-disagree,notalk,FAIL,2006FAIL,2.0,0.12182400000000000
2006,tt0370032,Ultraviolet,notalk,notalk,FAIL,2006FAIL,2.0,0.08807600000000000
2006,tt0441909,Volver,ok,ok,PASS,2006PASS,2.0,0.8102040000000000
2006,tt0758794,We Are Marshall,notalk,notalk,FAIL,2006FAIL,2.0,0.4535680000000000
2006,tt0455857,When a Stranger Calls,ok,ok,PASS,2006PASS,2.0,0.03575600000000000
2006,tt0477139,Wristcutters: A Love Story,notalk,notalk,FAIL,2006FAIL,2.0,0.7863840000000000
2006,tt0376994,X-Men: The Last Stand,ok,ok,PASS,2006PASS,2.0,0.301108
2006,tt0463034,"You, Me and Dupree",notalk,notalk,FAIL,2006FAIL,2.0,0.9654400000000000
2006,tt0383060,Zoom,ok,ok,PASS,2006PASS,2.0,0.03921600000000000
2006,tt0389557,Zwartboek,ok,ok,PASS,2006PASS,2.0,0.6643600000000000
2005,tt0402022,AEon Flux,ok,ok,PASS,2005PASS,2.0,0.47272400000000000
2005,tt0398712,Assault on Precinct 13,ok,ok,PASS,2005PASS,2.0,0.05384800000000000
2005,tt0372784,Batman Begins,notalk,notalk,FAIL,2005FAIL,2.0,0.54814
2005,tt0388500,Beauty Shop,ok,ok,PASS,2005PASS,2.0,0.6612280000000000
2005,tt0374536,Bewitched,ok,ok,PASS,2005PASS,2.0,0.6540080000000000
2005,tt0383222,BloodRayne,dubious,dubious,FAIL,2005FAIL,2.0,-0.199808
2005,tt0357507,Boogeyman,men,men,FAIL,2005FAIL,2.0,-0.5765750000000000
2005,tt0439478,Boynton Beach Club,ok,ok,PASS,2005PASS,2.0,0.824532
2005,tt0393109,Brick,notalk,notalk,FAIL,2005FAIL,2.0,0.627332
2005,tt0388795,Brokeback Mountain,notalk,notalk,FAIL,2005FAIL,2.0,0.792976
2005,tt0379725,Capote,dubious,dubious,FAIL,2005FAIL,2.0,0.589248
2005,tt0367594,Charlie and the Chocolate Factory,ok,ok,PASS,2005PASS,2.0,0.799228
2005,tt0451094,Chinjeolhan geumjassi,ok,ok,PASS,2005PASS,2.0,0.25025600000000000
2005,tt0352248,Cinderella Man,men,men,FAIL,2005FAIL,2.0,0.6857200000000000
2005,tt0393162,Coach Carter,ok,ok,PASS,2005PASS,2.0,0.8270800000000000
2005,tt0360486,Constantine,notalk,notalk,FAIL,2005FAIL,2.0,0.634868
2005,tt0435623,Conversations with Other Women,nowomen-disagree,nowomen,FAIL,2005FAIL,2.0,0.712772
2005,tt0121164,Corpse Bride,dubious,dubious,FAIL,2005FAIL,2.0,0.7158520000000000
2005,tt0257516,Cursed,ok,ok,PASS,2005PASS,2.0,0.21040000000000000
2005,tt0342258,Danny the dog,notalk,notalk,FAIL,2005FAIL,2.0,0.5028160000000000
2005,tt0382628,Dark Water,ok,ok,PASS,2005PASS,2.0,-0.021288000000000000
2005,tt0342272,Dear Wendy,notalk,notalk,FAIL,2005FAIL,2.0,0.393416
2005,tt0421054,Domino,ok,ok,PASS,2005PASS,2.0,0.24975600000000000
2005,tt0419706,Doom,notalk,notalk,FAIL,2005FAIL,2.0,0.10921200000000000
2005,tt0120667,Fantastic Four,notalk-disagree,notalk,FAIL,2005FAIL,2.0,0.5511
2005,tt0408790,Flightplan,ok,ok,PASS,2005PASS,2.0,0.100024
2005,tt0369441,Fun with Dick and Jane,ok,ok,PASS,2005PASS,2.0,0.43855200000000000
2005,tt0433383,"Good Night, and Good Luck.",notalk,notalk,FAIL,2005FAIL,2.0,0.6505640000000000
2005,tt0424136,Hard Candy,ok-disagree,ok,PASS,2005PASS,2.0,0.13022000000000000
2005,tt0330373,Harry Potter and the Goblet of Fire,notalk-disagree,notalk,FAIL,2005FAIL,2.0,0.65154
2005,tt0400497,Herbie Fully Loaded,ok,ok,PASS,2005PASS,2.0,0.7776880000000000
2005,tt0382077,Hide and Seek,ok,ok,PASS,2005PASS,2.0,0.094556
2005,tt0386588,Hitch,men,men,FAIL,2005FAIL,2.0,0.8090960000000000
2005,tt0443536,Hoodwinked!,ok,ok,PASS,2005PASS,2.0,0.8996840000000000
2005,tt0450278,Hostel,notalk,notalk,FAIL,2005FAIL,2.0,-0.339404
2005,tt0410097,Hustle &amp; Flow,dubious,dubious,FAIL,2005FAIL,2.0,0.6637875
2005,tt0396652,Ice Princess,ok,ok,PASS,2005PASS,2.0,0.8117600000000000
2005,tt0418763,Jarhead,nowomen,nowomen,FAIL,2005FAIL,2.0,0.07038800000000000
2005,tt0418773,Junebug,ok,ok,PASS,2005PASS,2.0,0.6102440000000000
2005,tt0425123,Just Like Heaven,ok,ok,PASS,2005PASS,2.0,0.9225120000000000
2005,tt0360717,King Kong,nowomen,nowomen,FAIL,2005FAIL,2.0,0.7138800000000000
2005,tt0320661,Kingdom of Heaven,nowomen,nowomen,FAIL,2005FAIL,2.0,0.584732
